identificador,aviso,fecha_envio,entidad,valor
CO1.REQ.11035140,relacionado,2026-09-16 18:44:54,INSTITUCIÓN EDUCATIVA BOYACÁ,13000000.0
CO1.REQ.11026714,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11024631,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11042193,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
26-4-14800024-13724612,relacionado,2026-09-16 18:44:54,VALLE DEL CAUCA - CÁMARA DE COMERCIO DE PALMIRA,8850000.0
CO1.REQ.11039854,relacionado,2026-09-16 18:44:54,GOBERNACIÓN DE RISARALDA**,8730000.0
CO1.REQ.11040202,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,8400000.0
CO1.REQ.11039859,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,8400000.0
CO1.REQ.11010702,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,8400000.0
CO1.REQ.11025091,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,7200000.0
CO1.REQ.11037247,relacionado,2026-09-16 18:44:54,MUNICIPIO DE SEVILLA,5000000.0
CO1.REQ.11036688,relacionado,2026-09-16 18:44:54,MUNICIPIO DE SEVILLA,5000000.0
CO1.REQ.11040826,relacionado,2026-09-16 18:44:54,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO CALI VALLE,4950000.0
CO1.REQ.11036888,relacionado,2026-09-16 18:44:54,MUNICIPIO DE SEVILLA,2000000.0
CO1.REQ.11037814,relacionado,2026-09-16 18:44:54,MUNICIPIO DE SEVILLA,2000000.0
CO1.REQ.11037528,relacionado,2026-09-16 18:44:54,MUNICIPIO DE SEVILLA,2000000.0
26-4-14799857-13724475,relacionado,2026-09-16 18:44:54,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,377739.0
26-4-14799822-13724440,relacionado,2026-09-16 18:44:54,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,161686.0
CO1.REQ.11037082,relacionado,2026-09-16 18:44:54,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA - CAR.,0.0
CO1.REQ.11024995,revision,2026-09-16 18:44:55,MUNICIPIO DE CARTAGO,21000000.0
CO1.REQ.11042081,revision,2026-09-16 18:44:55,MUNICIPIO DE PRADERA,14300000.0
CO1.REQ.11039569,revision,2026-09-16 18:44:55,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE PALMIRA,12000000.0
CO1.REQ.11012497,revision,2026-09-16 18:44:55,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARÍA DE GESTIÓN DEL RIESGO DE EMERGENCIAS Y DESASTRE,9610000.0
CO1.REQ.11037386,revision,2026-09-16 18:44:55,MUNICIPIO DE SEVILLA,8800000.0
CO1.REQ.11030879,revision,2026-09-16 18:44:55,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,7426300.0
CO1.REQ.11040841,revision,2026-09-16 18:44:55,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,7426300.0
CO1.REQ.11040827,revision,2026-09-16 18:44:55,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,5304500.0
26-4-14799362-13724006,revision,2026-09-16 18:44:55,VALLE DEL CAUCA - CAMARA DE COMERCIO DE TULUA,5100000.0
CO1.REQ.11036285,revision,2026-09-16 18:44:55,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,4243600.0
CO1.REQ.11040374,revision,2026-09-16 18:44:55,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,4060260.0
CO1.REQ.11030871,revision,2026-09-16 18:44:55,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,3713150.0
CO1.REQ.11040921,revision,2026-09-16 18:44:55,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,3713150.0
CO1.REQ.11039927,revision,2026-09-16 18:44:55,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,2121800.0
CO1.PCCNTR.9943458,relacionado,2026-09-17 13:18:44,Institución Universitaria Antonio José Camacho (UNIAJC),3965080000.0
CO1.PCCNTR.9941078,relacionado,2026-09-17 13:18:44,LOTERÍA DEL RISARALDA,630416185.0
CO1.PCCNTR.9947569,relacionado,2026-09-17 13:18:44,MUNICIPIO DE HISPANIA,120000000.0
CO1.PCCNTR.9946455,relacionado,2026-09-17 13:18:44,MUNICIPIO DE ZARZAL,79730000.0
CO1.PCCNTR.9947437,relacionado,2026-09-17 13:18:44,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,21000000.0
CO1.PCCNTR.9946150,relacionado,2026-09-17 13:18:44,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.PCCNTR.9944395,relacionado,2026-09-17 13:18:44,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.PCCNTR.9944671,relacionado,2026-09-17 13:18:44,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.PCCNTR.9944830,relacionado,2026-09-17 13:18:44,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.PCCNTR.9945307,relacionado,2026-09-17 13:18:44,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.PCCNTR.9941323,relacionado,2026-09-17 13:18:44,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.PCCNTR.9942373,relacionado,2026-09-17 13:18:44,MUNICIPIO DE SANTA ROSA DE CABAL,12600000.0
CO1.PCCNTR.9941333,relacionado,2026-09-17 13:18:44,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9947009,relacionado,2026-09-17 13:18:44,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9944789,relacionado,2026-09-17 13:18:44,MUNICIPIO DE PEREIRA- OFICIAL,8400000.0
CO1.PCCNTR.9944983,relacionado,2026-09-17 13:18:44,MUNICIPIO DE PEREIRA- OFICIAL,8400000.0
CO1.PCCNTR.9925809,revision,2026-09-17 13:18:45,MUNICIPIO DE YUMBO VALLE,18750000.0
CO1.PCCNTR.9947545,revision,2026-09-17 13:18:45,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,5304500.0
CO1.PCCNTR.9947288,revision,2026-09-17 13:18:45,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,4060260.0
CO1.PCCNTR.9937380,revision,2026-09-17 13:18:45,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,4060260.0
CO1.PCCNTR.9945262,revision,2026-09-17 13:18:45,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,2121800.0
CO1.REQ.11048877,relacionado,2026-09-18 07:18:54,ALCALDIA MUNICIPAL DE CHINCHINA,300000000.0
CO1.REQ.11051578,relacionado,2026-09-18 07:18:54,ALCALDIA MUNICIPIO DE DOSQUEBRADAS,300000000.0
26-12-14800434-13725055,relacionado,2026-09-18 07:18:54,ESCUELA NACIONAL DEL DEPORTE,96767944.0
CO1.REQ.11051268,relacionado,2026-09-18 07:18:54,EMPRESA DE VIVIENDA DE ANTIOQUIA-VIVA,70920211.0
26-4-14800444-13725039,relacionado,2026-09-18 07:18:54,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,45000000.0
CO1.REQ.11050589,relacionado,2026-09-18 07:18:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
26-12-14801220-13725815,relacionado,2026-09-18 07:18:54,ESCUELA NACIONAL DEL DEPORTE,14515620.0
26-12-14801117-13725731,relacionado,2026-09-18 07:18:54,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE RIOFRÍO,11025000.0
26-4-14800024-13724944,relacionado,2026-09-18 07:18:54,VALLE DEL CAUCA - CÁMARA DE COMERCIO DE PALMIRA,8850000.0
26-12-14801174,relacionado,2026-09-18 07:18:54,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE EL CAIRO,6000000.0
CO1.REQ.11042791,revision,2026-09-18 07:18:55,EMAVI,1300000000.0
CO1.REQ.11045552,revision,2026-09-18 07:18:55,MUNICIPIO DE DAGUA,168459400.0
CO1.REQ.11051157,revision,2026-09-18 07:18:55,MUNICIPIO DE PRADERA,34310394.0
26-11-14801993,relacionado,2026-09-18 12:49:16,NARIÑO - ALCALDÍA MUNICIPIO DE OLAYA HERRERA,269983604.0
26-12-14801946-13726545,relacionado,2026-09-18 12:49:16,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,30000000.0
26-12-14801174-13726114,relacionado,2026-09-18 12:49:16,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE EL CAIRO,6000000.0
26-12-14801222-13725818,relacionado,2026-09-18 12:49:16,ESCUELA NACIONAL DEL DEPORTE,3996000.0
26-4-14801609-13726229,relacionado,2026-09-18 12:49:16,VALLE DEL CAUCA - CAMARA DE COMERCIO DE TULUA,1500000.0
CO1.PCCNTR.9947524,relacionado,2026-09-18 18:28:06,MUNICIPIO DE PEREIRA- OFICIAL,4000000000.0
CO1.PCCNTR.9947708,relacionado,2026-09-18 18:28:06,MUNICIPIO DE PEREIRA- OFICIAL,2300000000.0
CO1.PCCNTR.9951377,relacionado,2026-09-18 18:28:06,ALCALDIA MUNICIPAL DE CHINCHINA,300000000.0
CO1.PCCNTR.9923754,relacionado,2026-09-18 18:28:06,ALCALDIA MUNICIPIO DE DOSQUEBRADAS,119890000.0
CO1.PCCNTR.9952918,relacionado,2026-09-18 18:28:06,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.PCCNTR.9938401,relacionado,2026-09-18 18:28:06,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.PCCNTR.9954879,relacionado,2026-09-18 18:28:06,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.PCCNTR.9956531,relacionado,2026-09-18 18:28:06,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9953883,relacionado,2026-09-18 18:28:06,MUNICIPIO DE PEREIRA- OFICIAL,7200000.0
CO1.PCCNTR.9954886,relacionado,2026-09-18 18:28:06,MUNICIPIO DE LA UNION,5800000.0
CO1.PCCNTR.9957511,revision,2026-09-18 18:28:08,MUNICIPIO DE OBANDO VALLE,123845990.0
CO1.REQ.11053057,relacionado,2026-09-19 06:59:42,Departamento Administrativo de Planeación - Alcaldía de Tuluá,400000000.0
CO1.REQ.11056332,relacionado,2026-09-19 06:59:42,INSTITUCION EDUCATIVA GENERAL SANTANDER,15000000.0
CO1.REQ.11053814,relacionado,2026-09-19 06:59:42,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.REQ.11052178,relacionado,2026-09-19 06:59:42,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11055704,relacionado,2026-09-19 06:59:42,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11054850,relacionado,2026-09-19 06:59:42,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11052616,relacionado,2026-09-19 06:59:42,MUNICIPIO DE PEREIRA- OFICIAL,7200000.0
CO1.REQ.11053809,relacionado,2026-09-19 06:59:42,MUNICIPIO DE LA UNION,5800000.0
CO1.REQ.11056242,revision,2026-09-19 06:59:42,MUNICIPIO DE OBANDO VALLE,123845990.0
CO1.REQ.11056136,revision,2026-09-19 06:59:42,MUNICIPIO DE OBANDO VALLE,123845990.0
CO1.REQ.11053790,revision,2026-09-19 06:59:42,MUNICIPIO DE CARTAGO,10400000.0
CO1.REQ.11048013,revision,2026-09-19 06:59:42,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE PALMIRA,9000000.0
CO1.REQ.11064427,relacionado,2026-09-20 07:25:19,GOBERNACIÓN DE RISARALDA**,13694966093.0
CO1.PCCNTR.9961352,relacionado,2026-09-20 07:25:19,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE VIVIENDA Y HABITAT,8592000000.0
CO1.REQ.11061232,relacionado,2026-09-20 07:25:19,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE VIVIENDA Y HABITAT,8592000000.0
CO1.PCCNTR.9940510,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,5500000000.0
CO1.PCCNTR.9960741,relacionado,2026-09-20 07:25:19,MUNICIPIO DE MANIZALES,3629262000.0
CO1.REQ.11060528,relacionado,2026-09-20 07:25:19,MUNICIPIO DE MANIZALES,3629262000.0
CO1.PCCNTR.9940902,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,3000000000.0
CO1.PCCNTR.9940710,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,2000000000.0
CO1.PCCNTR.9940802,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,2000000000.0
CO1.PCCNTR.9940512,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,1500000000.0
CO1.REQ.11063056,relacionado,2026-09-20 07:25:19,UNIVERSIDAD TECNOLÓGICA DE PEREIRA,787465000.0
CO1.PCCNTR.9940708,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,500000000.0
CO1.PCCNTR.9940713,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,500000000.0
CO1.PCCNTR.9954763,relacionado,2026-09-20 07:25:19,Departamento Administrativo de Planeación - Alcaldía de Tuluá,400000000.0
CO1.REQ.11064847,relacionado,2026-09-20 07:25:19,EMPRESA DE VIVIENDA DE ANTIOQUIA-VIVA,98804767.0
CO1.REQ.11064286,relacionado,2026-09-20 07:25:19,EMPRESA DE VIVIENDA DE ANTIOQUIA-VIVA,69528052.0
CO1.REQ.11065237,relacionado,2026-09-20 07:25:19,EMPRESA DE VIVIENDA DE ANTIOQUIA-VIVA,54117607.0
CO1.REQ.11060125,relacionado,2026-09-20 07:25:19,UNIVERSIDAD TECNOLÓGICA DE PEREIRA,35544719.0
CO1.PCCNTR.9946346,relacionado,2026-09-20 07:25:19,ALCALDIA MUNICIPIO DE DOSQUEBRADAS,33040000.0
CO1.REQ.11060980,relacionado,2026-09-20 07:25:19,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,21000000.0
CO1.REQ.11065109,relacionado,2026-09-20 07:25:19,MUNICIPIO DE VITERBO,17950000.0
CO1.REQ.11061931,relacionado,2026-09-20 07:25:19,INSTITUCION EDUCATIVA CENTRAL DE BACHILLERATO INTEGRADO,14000000.0
CO1.REQ.11062433,relacionado,2026-09-20 07:25:19,INSTITUCION EDUCATIVA GENERAL JOSE MARIA CABAL,13000000.0
CO1.PCCNTR.9953774,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9956122,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11065297,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
26-12-14802703-13727359,relacionado,2026-09-20 07:25:19,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,9000000.0
CO1.PCCNTR.9953459,relacionado,2026-09-20 07:25:19,Secretaría de Educación - Alcaldía de Tuluá,7940000.0
CO1.PCCNTR.9960736,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,7200000.0
CO1.REQ.11060287,relacionado,2026-09-20 07:25:19,MUNICIPIO DE PEREIRA- OFICIAL,7200000.0
CO1.REQ.11051124,relacionado,2026-09-20 07:25:19,MUNICIPIO DE SEVILLA,5000000.0
CO1.REQ.11060852,relacionado,2026-09-20 07:25:19,MUNICIPIO DE SEVILLA,2000000.0
CO1.REQ.11063036,revision,2026-09-20 07:25:20,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,1749635845.0
CO1.REQ.11058101,revision,2026-09-20 07:25:20,CVC,948000000.0
CO1.REQ.11059792,revision,2026-09-20 07:25:20,METRO CALI S.A ACUERDO DE REESTRUCTURACION,557346148.0
CO1.REQ.11065417,revision,2026-09-20 07:25:20,ALCALDIA MUNICIPAL DE ANDALUCIA VALLE DEL CAUCA,149526599.0
CO1.REQ.11062110,revision,2026-09-20 07:25:20,MUNICIPIO DE CARTAGO,10500000.0
CO1.REQ.11062239,revision,2026-09-20 07:25:20,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,8000000.0
CO1.REQ.11059973,revision,2026-09-20 07:25:20,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",7000000.0
26-12-14802575-13727419,revision,2026-09-20 07:25:20,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,2775000.0
26-12-14802548-13727408,revision,2026-09-20 07:25:20,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,2775000.0
26-12-14802309-13727387,revision,2026-09-20 07:25:20,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,2220000.0
26-12-14802462-13727403,revision,2026-09-20 07:25:20,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,2220000.0
CO1.PCCNTR.9966501,relacionado,2026-09-20 12:33:34,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE GOBIERNO,5000000000.0
CO1.PCCNTR.9960973,relacionado,2026-09-20 12:33:34,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,21000000.0
CO1.PCCNTR.9964402,relacionado,2026-09-20 12:33:34,MUNICIPIO DE VITERBO,17950000.0
CO1.PCCNTR.9963662,relacionado,2026-09-20 12:33:34,MUNICIPIO DE SEVILLA,5000000.0
CO1.PCCNTR.9967229,relacionado,2026-09-20 12:33:34,MUNICIPIO DE SEVILLA,2000000.0
CO1.PCCNTR.9963463,relacionado,2026-09-20 12:33:34,MUNICIPIO DE SEVILLA,2000000.0
CO1.PCCNTR.9966790,revision,2026-09-20 12:33:35,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,24000000.0
CO1.REQ.11064782,relacionado,2026-09-20 18:20:04,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE GOBIERNO,5000000000.0
CO1.REQ.11065999,relacionado,2026-09-20 18:20:04,INSTITUCIÓN EDUCATIVA TECNICA SAN ANTONIO*,8500000.0
CO1.REQ.11066385,relacionado,2026-09-20 18:20:04,MUNICIPIO DE SEVILLA,5000000.0
CO1.REQ.11066304,relacionado,2026-09-20 18:20:04,MUNICIPIO DE SEVILLA,2000000.0
CO1.REQ.11070008,revision,2026-09-20 18:20:05,MUNICIPIO DE DAGUA,168459400.0
CO1.REQ.11067523,revision,2026-09-20 18:20:05,MUNICIPIO DE OBANDO VALLE,67122829.0
CO1.REQ.11068840,revision,2026-09-20 18:20:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,24000000.0
CO1.REQ.11066606,revision,2026-09-20 18:20:05,INSTITUCION EDUCATIVA ANTONIO NARIÑO,19188459.0
CO1.REQ.11068974,revision,2026-09-20 18:20:05,MUNICIPIO DE OBANDO VALLE,16000000.0
26-4-14803394-13728164,relacionado,2026-09-22 07:44:14,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,52062500.0
26-12-14803731-13728552,relacionado,2026-09-22 07:44:14,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,32650000.0
26-12-14803755-13728574,relacionado,2026-09-22 07:44:14,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,7840000.0
26-4-14803472-13728251,relacionado,2026-09-22 07:44:14,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,2500000.0
26-4-14803488-13728261,relacionado,2026-09-22 07:44:14,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,1190000.0
CO1.REQ.11071456,revision,2026-09-22 07:44:15,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,24000000.0
26-12-14803329-13728057,revision,2026-09-22 07:44:15,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,2220000.0
