"fecha_deteccion","fuente","identificador","fecha_registro","entidad","grupo","nivel_relacion","valor"
"2026-08-12 21:24:48","procesos","CO1.REQ.10836539","2026-08-11","ALCALDIA MUNICIPIO DE JAMUNDI","Otras entidades del Valle","Contexto","39000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833982","2026-08-11","ALCALDIA MUNICIPIO DE JAMUNDI","Otras entidades del Valle","Contexto","20000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10801769","2026-08-11","UNIAJC","Otras entidades del Valle","Contexto","35100000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10826540","2026-08-10","RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","65499043"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837090","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","1500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837269","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","3649828"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835325","2026-08-11","HOSPITAL RAUL OREJUELA BUENO","Otras entidades del Valle","Contexto","5000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10828031","2026-08-10","HOSPITAL SAN VICENTE FERRER ESE","Otras entidades del Valle","Contexto","6736343"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832096","2026-08-11","INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA","Otras entidades del Valle","Contexto","15610000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833845","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","5600000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10807210","2026-08-11","ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE","Otras entidades del Valle","Contexto","21218000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833995","2026-08-11","HOSPITAL KENNEDY ESE","Otras entidades del Valle","Contexto","4000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10827675","2026-08-11","MUNICIPIO DE ABEJORRAL","Fuera del Valle","Contexto","102397328"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835942","2026-08-11","GOBERNACION DEL AMAZONAS","Fuera del Valle","Contexto","183800000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10836557","2026-08-11","MUNICIPIO DE PALESTINA CALDAS","Fuera del Valle","Alta","9734096"
"2026-08-12 21:24:48","procesos","CO1.REQ.10831326","2026-08-11","ALCALDIA DE CARACOLI","Fuera del Valle","Contexto","4300000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10826566","2026-08-10","SECRETARIA DISTRITAL DE SEGURIDAD, CONVIVENCIA Y JUSTICIA","Fuera del Valle","Otra urgencia","26506956"
"2026-08-12 21:24:48","procesos","CO1.REQ.10825812","2026-08-10","MUNICIPIO DE EL ROSAL","Fuera del Valle","Contexto","8000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10822816","2026-08-10","CAJA DE LA VIVIENDA POPULAR//","Fuera del Valle","Contexto","40600000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10827962","2026-08-10","HOSPITAL SAN VICENTE FERRER ESE","Otras entidades del Valle","Contexto","65000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10826782","2026-08-10","ALCALDIA MUNICIPIO DE VILLAVICENCIO","Fuera del Valle","Otra urgencia","20000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10830839","2026-08-11","SERVICIO GEOLOGICO COLOMBIANO**","Fuera del Valle","Otra urgencia","60729900"
"2026-08-12 21:24:48","procesos","CO1.REQ.10828254","2026-08-10","SERVICIO GEOLOGICO COLOMBIANO**","Fuera del Valle","Otra urgencia","38220000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837203","2026-08-11","MUNICIPIO DE PUERTO BERRIO","Fuera del Valle","Contexto","49000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835389","2026-08-11","FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE","Fuera del Valle","Contexto","20407840"
"2026-08-12 21:24:48","procesos","CO1.REQ.10834942","2026-08-11","MUNICIPIO DE FRONTINO","Fuera del Valle","Otra urgencia","766099102"
"2026-08-12 21:24:48","procesos","CO1.REQ.10831279","2026-08-11","MUNICIPIO DE PALESTINA CALDAS","Fuera del Valle","Otra urgencia","6500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10820688","2026-08-11","DEPARTAMENTO DEL ATLANTICO**","Fuera del Valle","Contexto","100000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10825817","2026-08-10","INSTITUCION EDUCATIVA GENERAL JOSE MARIA CABAL","Otras entidades del Valle","Contexto","8700000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10770081","2026-08-11","ESPY S.A. ESP**","Otras entidades del Valle","Contexto","186420471"
"2026-08-12 21:24:48","procesos","CO1.REQ.10828839","2026-08-10","HOSPITAL RAUL OREJUELA BUENO","Otras entidades del Valle","Contexto","12000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10834439","2026-08-11","INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO..","Otras entidades del Valle","Contexto","4750000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10815251","2026-08-11","INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE PALMIRA","Otras entidades del Valle","Contexto","8800000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10815982","2026-08-11","COMPRADOR - EMPRESA CARTAGUEÑA DE DESARROLLO - EMCADE","Otras entidades del Valle","Contexto","1304288278"
"2026-08-12 21:24:48","procesos","CO1.REQ.10826431","2026-08-10","RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","34399062"
"2026-08-12 21:24:48","procesos","CO1.REQ.10834305","2026-08-11","ALCALDIA DE ALCALA","Otras entidades del Valle","Contexto","20000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837266","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","3649828"
"2026-08-12 21:24:48","procesos","CO1.REQ.10831838","2026-08-11","INSTITUCION EDUCATIVA LICEO DEPARTAMENTAL*","Otras entidades del Valle","Contexto","8285841"
"2026-08-12 21:24:48","procesos","CO1.REQ.10831373","2026-08-11","ALCALDIA MUNICIPIO DE JAMUNDI","Otras entidades del Valle","Contexto","25000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10790647","2026-08-10","HIDC","Otras entidades del Valle","Contexto","12417360"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835617","2026-08-11","INSTITUTO MUNICIPAL DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO DE YUMBO -IMETY-","Otras entidades del Valle","Contexto","8800000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835456","2026-08-11","INSTITUTO MUNICIPAL DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO DE YUMBO -IMETY-","Otras entidades del Valle","Contexto","16400000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10834700","2026-08-11","HOSPITAL RAUL OREJUELA BUENO","Otras entidades del Valle","Contexto","7000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832668","2026-08-11","INSTITUCION EDUCATIVA JOSE MARIA CORDOBA.*","Otras entidades del Valle","Contexto","11995200"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829171","2026-08-10","UNIDAD EJECUTORA DE SANEAMIENTO DEL VALLE DEL CAUCA","Otras entidades del Valle","Contexto","86414623"
"2026-08-12 21:24:48","procesos","CO1.REQ.10831850","2026-08-11","INSTITUCION EDUCATIVA LICEO DEPARTAMENTAL*","Otras entidades del Valle","Contexto","10999872"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835114","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","3649828"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832509","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","2645000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10828665","2026-08-10","HOSPITAL SAN VICENTE FERRER ESE","Otras entidades del Valle","Contexto","5700000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833883","2026-08-11","ALCALDIA DE ALCALA","Otras entidades del Valle","Contexto","12500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835480","2026-08-11","INSTITUCION EDUCATIVA ALFREDO BONILLA MONTAÑO","Otras entidades del Valle","Contexto","7500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832892","2026-08-11","INSTITUCION EDUCATIVA LA ANUNCIACION","Otras entidades del Valle","Contexto","1987000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833108","2026-08-11","INSTITUCION EDUCATIVA CARLOS HOLMES TRUJILLO","Otras entidades del Valle","Contexto","21000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832473","2026-08-11","INSTITUCION EDUCATIVA JOSE MARIA CORDOBA.*","Otras entidades del Valle","Contexto","4000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832149","2026-08-11","MUNICIPIO DE FLORIDA","Otras entidades del Valle","Contexto","15000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829451","2026-08-10","INSTITUTO DESCENTRALIZADO BUGA ABASTOS","Otras entidades del Valle","Contexto","8800000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829146","2026-08-10","HOSPITAL RAUL OREJUELA BUENO","Otras entidades del Valle","Contexto","179999820"
"2026-08-12 21:24:48","procesos","CO1.REQ.10836144","2026-08-11","E.S.E HOSPITAL LOCAL DE CANDELARIA VALLE","Otras entidades del Valle","Contexto","24333333"
"2026-08-12 21:24:48","procesos","CO1.REQ.10831619","2026-08-11","HOSPITAL RAUL OREJUELA BUENO","Otras entidades del Valle","Contexto","5000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829465","2026-08-10","INSTITUTO DE FINANCIAMIENTO, PROMOCIÓN Y DESARROLLO DE TULUÁ","Otras entidades del Valle","Contexto","19850000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10825913","2026-08-10","ESE CENTRO","Otras entidades del Valle","Contexto","6853328"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833439","2026-08-11","Secretaría de Gobierno, Convivencia y Seguridad - Alcaldía de Tuluá","Otras entidades del Valle","Contexto","17490000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10836661","2026-08-11","INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE YUMBO","Otras entidades del Valle","Contexto","8000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829025","2026-08-10","E.S.E HOSPITAL DIVINO NIÑO","Otras entidades del Valle","Contexto","30000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10834118","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","3649828"
"2026-08-12 21:24:48","procesos","CO1.REQ.10834790","2026-08-11","INSTITUTO MUNICIPAL DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO DE YUMBO -IMETY-","Otras entidades del Valle","Contexto","18000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835827","2026-08-11","FISCALÍA GENERAL DE LA NACIÓN REGIONAL PACÍFICO","Otras entidades del Valle","Contexto","0"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829144","2026-08-10","UNIVERSIDAD DEL VALLE","Otras entidades del Valle","Contexto","726250000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829372","2026-08-10","INSTITUTO DE FINANCIAMIENTO, PROMOCIÓN Y DESARROLLO DE TULUÁ","Otras entidades del Valle","Contexto","19850000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837084","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","1500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10834955","2026-08-11","INSTITUTO DEPARTAMENTAL DE BELLAS ARTES","Otras entidades del Valle","Contexto","4491524"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837340","2026-08-11","INSTITUCION EDUCATIVA TECNICO COMERCIAL HERNANDO NAVIA VARON","Otras entidades del Valle","Contexto","6000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10830831","2026-08-11","RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","10000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835891","2026-08-11","FISCALÍA GENERAL DE LA NACIÓN REGIONAL PACÍFICO","Otras entidades del Valle","Contexto","0"
"2026-08-12 21:24:48","procesos","CO1.REQ.10816602","2026-08-11","COMPRADOR - EMPRESA CARTAGUEÑA DE DESARROLLO - EMCADE","Otras entidades del Valle","Contexto","267022697"
"2026-08-12 21:24:48","procesos","CO1.REQ.10819033","2026-08-11","ALCALDIA MUNICIPIO DE JAMUNDI","Otras entidades del Valle","Contexto","22500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10822336","2026-08-11","MUNICIPIO DE YUMBO VALLE","Otras entidades del Valle","Contexto","10000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10836306","2026-08-11","INSTITUCION EDUCATIVA ALFREDO BONILLA MONTAÑO","Otras entidades del Valle","Contexto","35000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835889","2026-08-11","INSTITUCION EDUCATIVA ALFREDO BONILLA MONTAÑO","Otras entidades del Valle","Contexto","8500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837096","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","3649828"
"2026-08-12 21:24:48","procesos","CO1.REQ.10836731","2026-08-11","INSTITUCION EDUCATIVA LA ANUNCIACION","Otras entidades del Valle","Contexto","14300000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10821932","2026-08-11","GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD","Gobernación del Valle","Contexto","15000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835762","2026-08-11","INSTITUTO MUNICIPAL DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO DE YUMBO -IMETY-","Otras entidades del Valle","Contexto","8000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833392","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","5600000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10811769","2026-08-11","IMVIYUMBO","Otras entidades del Valle","Contexto","16400000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829456","2026-08-10","ESAP TERRITORIAL VALLE DEL CAUCA","Otras entidades del Valle","Contexto","3741800"
"2026-08-12 21:24:48","procesos","CO1.REQ.10802963","2026-08-11","ALCALDIA MUNICIPAL DE BUGA","Otras entidades del Valle","Contexto","30000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829141","2026-08-10","HOSPITAL RAUL OREJUELA BUENO","Otras entidades del Valle","Contexto","1968000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837078","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","1500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835381","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","3649828"
"2026-08-12 21:24:48","procesos","CO1.REQ.10834227","2026-08-11","MUNICIPIO DE TORO","Otras entidades del Valle","Contexto","30102969"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837331","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","1500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829529","2026-08-10","INSTITUTO DE FINANCIAMIENTO, PROMOCIÓN Y DESARROLLO DE TULUÁ","Otras entidades del Valle","Contexto","19850000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10819131","2026-08-11","UAEPA2","Alcaldía de Cali","Contexto","5810000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10830527","2026-08-11","INSTITUCION EDUCATIVA ANTONIO NARIÑO","Otras entidades del Valle","Contexto","2000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832014","2026-08-11","HOSPITAL RAUL OREJUELA BUENO","Otras entidades del Valle","Contexto","5000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10824856","2026-08-10","REGIONAL DE ASEGURAMIENTO EN SALUD No. 4","Otras entidades del Valle","Contexto","600000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829466","2026-08-10","INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA","Otras entidades del Valle","Contexto","14712500"
"2026-08-12 21:24:48","procesos","CO1.REQ.10828008","2026-08-11","ALCALDIA MUNICIPIO DE JAMUNDI","Otras entidades del Valle","Contexto","19000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835998","2026-08-11","INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE YUMBO","Otras entidades del Valle","Contexto","8000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10836876","2026-08-11","RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO","Otras entidades del Valle","Contexto","3290000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10830818","2026-08-11","POLICIA METROPOLITANA SANTIAGO DE CALI","Otras entidades del Valle","Contexto","0"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829348","2026-08-10","INSTITUTO DE FINANCIAMIENTO, PROMOCIÓN Y DESARROLLO DE TULUÁ","Otras entidades del Valle","Contexto","19850000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10829973","2026-08-11","HOSPITAL KENNEDY ESE","Otras entidades del Valle","Contexto","3510842"
"2026-08-12 21:24:48","procesos","CO1.REQ.10837734","2026-08-12","SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE GOBIERNO","Alcaldía de Cali","Contexto","24736000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10800491","2026-08-10","SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD","Alcaldía de Cali","Contexto","6510000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10819257","2026-08-11","GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD","Gobernación del Valle","Contexto","50000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10821934","2026-08-11","GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD","Gobernación del Valle","Contexto","23175000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10819538","2026-08-11","GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD","Gobernación del Valle","Contexto","35000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10819289","2026-08-11","GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD","Gobernación del Valle","Contexto","20000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832890","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS","Alcaldía de Cali","Contexto","19735000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10798506","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE CONTRATACION PUBLICA","Alcaldía de Cali","Contexto","9765000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10830796","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA","Alcaldía de Cali","Contexto","19220000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10819599","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA","Alcaldía de Cali","Contexto","3551000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10835085","2026-08-11","SECRETARIA DE AMBIENTE Y DESARROLLO SOSTENIBLE","Gobernación del Valle","Contexto","5000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10813650","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL -DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL","Alcaldía de Cali","Contexto","10653000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10812555","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE CONTRATACION PUBLICA","Alcaldía de Cali","Contexto","16989000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10831237","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA","Alcaldía de Cali","Contexto","19220000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10820490","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA","Alcaldía de Cali","Contexto","19220000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10836303","2026-08-11","SECRETARIA DE AMBIENTE Y DESARROLLO SOSTENIBLE","Gobernación del Valle","Contexto","3500000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10819626","2026-08-11","GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD","Gobernación del Valle","Contexto","15000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10819563","2026-08-11","GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD","Gobernación del Valle","Contexto","20000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833313","2026-08-11","SECRETARIA DE AMBIENTE Y DESARROLLO SOSTENIBLE","Gobernación del Valle","Contexto","5000000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10832139","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL- SECRETARIA DE TURISMO","Alcaldía de Cali","Contexto","14415000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10820349","2026-08-11","DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA","Alcaldía de Cali","Contexto","16756000"
"2026-08-12 21:24:48","procesos","CO1.REQ.10833444","2026-08-11","SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS","Alcaldía de Cali","Contexto","13960000"
